gene,pval,fdr,mean_dcm,mean_acm,log2fc
ENSG00000250905,0.013173577843670138,0.946380422590803,0.21232454,0.5454013,-1.3610427
STAT4,0.013173577843670138,0.946380422590803,4.0767636,2.6609752,0.615469
MSTO1,0.013173577843670138,0.946380422590803,1.3543671,0.8315689,0.70371044
RBM45,0.013173577843670138,0.946380422590803,2.6555629,2.9596066,-0.1563878
C3orf38,0.013173577843670138,0.946380422590803,2.9594595,3.283275,-0.14980173
ARL15,0.013173577843670138,0.946380422590803,5.252571,5.630395,-0.100212336
NHS,0.013173577843670138,0.946380422590803,2.4246812,3.2193363,-0.4089681
MIR503HG,0.013173577843670138,0.946380422590803,2.5734494,1.4819772,0.7961798
MMADHC,0.013173577843670138,0.946380422590803,2.770339,3.232263,-0.22248209
OSGEPL1,0.013173577843670138,0.946380422590803,2.841286,3.3061516,-0.21860886
SVOP,0.013173577843670138,0.946380422590803,2.458772,1.7336068,0.50416094
RPL30-AS1,0.013173577843670138,0.946380422590803,0.47803482,1.198162,-1.3256334
ZNF18,0.013173577843670138,0.946380422590803,1.8847315,1.4876494,0.3413242
RUVBL1,0.013173577843670138,0.946380422590803,3.3847528,2.8697484,0.23812616
FMN1,0.013173577843670138,0.946380422590803,3.6061532,3.1872587,0.17814457
PGBD5,0.013580616764286263,0.9433350430398325,2.2691517,1.7147341,0.40416807
HCG11,0.013580616764286263,0.9433350430398325,1.0995761,1.4722884,-0.42111248
MILIP,0.013998726918807016,0.9412291653653587,0.42221016,0.08487877,2.3144722
HS3ST4,0.013998726918807016,0.9412291653653587,1.7401079,2.2514675,-0.37168872
BHLHE40,0.013998726918807016,0.9412291653653587,1.5732504,0.8393391,0.9064218
ENSG00000273221,0.013998726918807016,0.9412291653653587,0.7530467,1.2158374,-0.69113827
CCDC38,0.013998726918807016,0.9412291653653587,0.948368,1.4748294,-0.6370286
TEX53,0.013998726918807016,0.9412291653653587,0.22435814,0.81570023,-1.8622309
LINC00971,0.013998726918807016,0.9412291653653587,1.4677423,2.0003645,-0.44666392
ZNF595,0.013998726918807016,0.9412291653653587,3.0010362,3.4272583,-0.19159412
ZNF784,0.013998726918807016,0.9412291653653587,1.4767181,1.9744585,-0.41906238
LINC00158,0.013998726918807016,0.9412291653653587,0.30620962,0.70705503,-1.2073002
RASA1,0.013998726918807016,0.9412291653653587,4.9120646,5.0072923,-0.02770114
CASQ1,0.013998726918807016,0.9412291653653587,1.3379852,0.6925043,0.9501661
PRKAG1,0.013998726918807016,0.9412291653653587,4.0985727,4.012888,0.030480623
EFTUD2,0.013998726918807016,0.9412291653653587,3.1917787,2.984352,0.09694278
ENSG00000250041,0.013998726918807016,0.9412291653653587,0.9537951,1.606448,-0.7521224
FAM98B,0.013998726918807016,0.9412291653653587,2.399974,2.8321834,-0.23889577
MALT1,0.013998726918807016,0.9412291653653587,3.948349,3.8094988,0.05164826
ACTN1,0.013998726918807016,0.9412291653653587,4.512023,4.031697,0.16238713
AQP7B,0.013998726918807016,0.9412291653653587,2.1294231,2.7792497,-0.38423264
ENSG00000254526,0.013998726918807016,0.9412291653653587,0.39384323,0.9651818,-1.293177
PLRG1,0.013998726918807016,0.9412291653653587,1.941503,2.459253,-0.3410461
ENSG00000261822,0.014428158667925694,0.9387247814727505,0.40622905,0.7811021,-0.9432161
GPR108,0.014428158667925694,0.9387247814727505,1.4305191,0.9588537,0.5771556
MCF2L,0.014428158667925694,0.9387247814727505,1.6936336,1.1363796,0.57567656
NRXN3,0.014869166438629516,0.9495024854381992,3.9317605,4.9240475,-0.32466912
MIR2052HG,0.014869166438629516,0.9495024854381992,2.0279326,2.757027,-0.44310343
ZNF257,0.014869166438629516,0.9495024854381992,1.808661,2.3251176,-0.36238146
EEIG2,0.014869166438629516,0.9495024854381992,1.7362788,1.1781172,0.55951524
SERPINH1,0.014869166438629516,0.9495024854381992,2.6528468,2.310989,0.199031
CPT1B,0.014869166438629516,0.9495024854381992,1.2610347,2.0881174,-0.7275943
KIFAP3,0.014869166438629516,0.9495024854381992,4.737556,4.4687757,0.084263325
EPHA2,0.014869166438629516,0.9495024854381992,1.5182493,1.0636213,0.51342374
CIAPIN1,0.014869166438629516,0.9495024854381992,3.3990767,3.1661513,0.1024127
FOXO6,0.014869166438629516,0.9495024854381992,0.7528474,0.3079495,1.2896607
AADAT,0.014869166438629516,0.9495024854381992,1.3380649,1.9438511,-0.53876936
GRK2,0.01532200874261392,0.9544326374947478,1.6554048,1.1845002,0.48290527
ENSG00000260715,0.01532200874261392,0.9544326374947478,0.65448606,1.2757037,-0.9628577
MARCHF9,0.01532200874261392,0.9544326374947478,2.3481104,1.9469049,0.27031773
OOSP4B,0.01532200874261392,0.9544326374947478,0.18520904,0.46691823,-1.3340107
ENSG00000250969,0.01532200874261392,0.9544326374947478,0.38589776,0.73409,-0.9277364
CXCL14,0.01532200874261392,0.9544326374947478,0.037082203,0.4930714,-3.732962
LRRC42,0.01532200874261392,0.9544326374947478,1.6515732,1.2215691,0.43510517
PAXBP1-AS1,0.01532200874261392,0.9544326374947478,1.4486642,1.5778797,-0.123263896
ENSG00000237768,0.015786948193235603,0.9409021123168418,0.6991057,1.3038191,-0.8991602
UBAC2,0.015786948193235603,0.9409021123168418,5.3992014,5.3080792,0.024555922
IQGAP1,0.015786948193235603,0.9409021123168418,4.426306,4.2038336,0.074397564
CLEC12A,0.015786948193235603,0.9409021123168418,0.5366875,1.0313013,-0.9423103
VPS9D1,0.015786948193235603,0.9409021123168418,3.4772666,3.2119486,0.114504814
RASGEF1B,0.015786948193235603,0.9409021123168418,4.6564875,5.373599,-0.20664668
STARD3NL,0.015786948193235603,0.9409021123168418,2.9531338,2.781556,0.08635461
TEX2,0.015786948193235603,0.9409021123168418,3.7466712,3.5946212,0.05976963
LRRK2,0.015786948193235603,0.9409021123168418,2.2934718,2.9290686,-0.35290873
ENSG00000261632,0.015786948193235603,0.9409021123168418,2.7831824,3.2885058,-0.24069667
SORCS1,0.015786948193235603,0.9409021123168418,2.6744742,3.4046383,-0.3482461
MED15,0.015786948193235603,0.9409021123168418,3.857619,3.670287,0.071817756
POC1B-AS1,0.015786948193235603,0.9409021123168418,2.4066694,2.899913,-0.26897156
CYP3A5,0.015786948193235603,0.9409021123168418,3.468924,3.8979487,-0.16822684
C11orf71,0.015786948193235603,0.9409021123168418,1.7528777,2.3518443,-0.42406702
FAM135A,0.015786948193235603,0.9409021123168418,4.6677814,5.013083,-0.10296106
UBE2H-DT,0.015786948193235603,0.9409021123168418,1.9770194,2.4202323,-0.29181838
ATP8A2,0.015786948193235603,0.9409021123168418,1.8135679,2.1711864,-0.25965273
MIB1,0.015786948193235603,0.9409021123168418,4.8657427,5.0860143,-0.06387544
ENSG00000227627,0.015786948193235603,0.9409021123168418,1.7679846,2.3998718,-0.44085145
TOMM7,0.015786948193235603,0.9409021123168418,2.7706952,3.310587,-0.25683892
ENSG00000254631,0.015786948193235603,0.9409021123168418,1.4576491,2.076041,-0.5101912
PLOD1,0.015786948193235603,0.9409021123168418,1.942857,1.5576438,0.31881422
LINC01273,0.015786948193235603,0.9409021123168418,1.3581674,1.7377434,-0.35555348
LINGO2,0.015786948193235603,0.9409021123168418,1.9912944,2.3149533,-0.21727657
BAZ2A,0.015786948193235603,0.9409021123168418,3.4447699,3.2223928,0.09627521
RND3,0.015786948193235603,0.9409021123168418,3.5398116,3.2837012,0.1083498
HDAC1,0.016264251520955408,0.9347297695543373,2.776142,2.3418305,0.24544454
ENSG00000251615,0.016264251520955408,0.9347297695543373,2.0331216,1.4560229,0.48166317
MYBL1,0.016264251520955408,0.9347297695543373,1.9553337,1.4606097,0.42084396
ACOX3,0.016754189587220848,0.9264894118129137,3.896898,3.64752,0.09541023
LYVE1,0.016754189587220848,0.9264894118129137,0.62366474,1.1641877,-0.9004799
ENSG00000243018,0.016754189587220848,0.9264894118129137,0.4998217,0.1379484,1.8572774
ANGEL1,0.016754189587220848,0.9264894118129137,2.1798432,1.7158701,0.34528387
ANKRD2,0.016754189587220848,0.9264894118129137,5.3586187,6.172932,-0.20409465
RPP21,0.016754189587220848,0.9264894118129137,0.31017354,0.8800603,-1.5045238
LINC03050,0.016754189587220848,0.9264894118129137,1.0421201,0.4397231,1.2448523
RBMS1,0.016754189587220848,0.9264894118129137,5.8523626,5.590565,0.06602502
ENSG00000261028,0.016754189587220848,0.9264894118129137,1.9145812,2.4638686,-0.3638963
MYBPC1,0.016754189587220848,0.9264894118129137,1.7712739,2.4569175,-0.47206193
ENSG00000257429,0.016754189587220848,0.9264894118129137,1.0208879,1.5715173,-0.62233335
JAKMIP2-AS1,0.016754189587220848,0.9264894118129137,0.53432643,1.0504602,-0.97522676
NBEAL1,0.016754189587220848,0.9264894118129137,5.329133,5.263293,0.017935276
ZSCAN5A-AS1,0.016754189587220848,0.9264894118129137,1.6810454,2.269398,-0.43295074
EPC1,0.016754189587220848,0.9264894118129137,5.4257917,5.5658197,-0.03676057
MED12L,0.016754189587220848,0.9264894118129137,3.5625873,4.1633286,-0.22481203
PBX3,0.016754189587220848,0.9264894118129137,5.142678,4.923646,0.06279278
CDC42SE1,0.016754189587220848,0.9264894118129137,3.9039989,3.6876457,0.0822525
CDCA2,0.016754189587220848,0.9264894118129137,2.282784,3.36604,-0.5602578
PIK3R1,0.016754189587220848,0.9264894118129137,6.0202203,6.59522,-0.13160443
ZNF579,0.016754189587220848,0.9264894118129137,1.6988283,1.226743,0.46970677
NCAM1-AS1,0.016754189587220848,0.9264894118129137,0.7547961,1.3143811,-0.80022395
MARCHF1,0.016754189587220848,0.9264894118129137,2.4748013,2.8896806,-0.22359729
FOXO1,0.016754189587220848,0.9264894118129137,4.856304,5.25638,-0.114210844
PHF12,0.016754189587220848,0.9264894118129137,3.350094,3.1123304,0.1062063
RPS6KA3,0.016754189587220848,0.9264894118129137,4.4208007,4.085122,0.11392856
LRRD1,0.016754189587220848,0.9264894118129137,1.5886714,2.1148462,-0.41273177
KHDC1,0.016754189587220848,0.9264894118129137,1.4472692,1.9783556,-0.45096827
YY1,0.016754189587220848,0.9264894118129137,3.8717642,3.685294,0.07121146
PUS7,0.016754189587220848,0.9264894118129137,2.9551609,2.5050619,0.23839033
LINC03056,0.017257037396738967,0.9195372377096804,0.2680028,0.71039504,-1.40637
GMPPA,0.017257037396738967,0.9195372377096804,1.574599,1.1888514,0.40541586
TTF2,0.017257037396738967,0.9195372377096804,2.3540254,1.911536,0.30039734
C1orf21,0.017773074108088784,0.9127797081298874,5.8067274,6.1759353,-0.088932514
LINC00882,0.017773074108088784,0.9127797081298874,4.4914722,4.7334146,-0.07569289
TEX36,0.017773074108088784,0.9127797081298874,1.0584624,1.6400192,-0.63174224
H2AC20,0.017773074108088784,0.9127797081298874,0.5271988,0.11417636,2.2070732
SPACA3,0.017773074108088784,0.9127797081298874,0.54054457,1.0570114,-0.96750396
B4GAT1,0.017773074108088784,0.9127797081298874,1.2585977,1.8044797,-0.5197654
TFAP4,0.017773074108088784,0.9127797081298874,0.9274905,1.4862323,-0.6802546
ENSG00000250775,0.017773074108088784,0.9127797081298874,2.879063,3.7118483,-0.3665383
GRM5,0.017773074108088784,0.9127797081298874,0.99339974,1.4634227,-0.5588997
EVA1A,0.017773074108088784,0.9127797081298874,0.73900604,1.3329016,-0.85091126
IFT43,0.017773074108088784,0.9127797081298874,4.3726854,4.284931,0.029247522
CZIB,0.017773074108088784,0.9127797081298874,2.4353876,2.759484,-0.18024707
USP31,0.017773074108088784,0.9127797081298874,4.562064,4.9172573,-0.10816717
CACNG1,0.017773074108088784,0.9127797081298874,0.34827822,0.8644301,-1.3115065
PHLDA3,0.017773074108088784,0.9127797081298874,1.4533814,2.0903087,-0.52430236
TCF3,0.017773074108088784,0.9127797081298874,2.012611,1.498404,0.42564136
TOMM20L-DT,0.017773074108088784,0.9127797081298874,1.93483,1.4903522,0.3765533
MID1,0.017773074108088784,0.9127797081298874,3.8880522,3.354972,0.21274686
GRIK5,0.017773074108088784,0.9127797081298874,1.8186684,1.2401507,0.55236673
MED19,0.017773074108088784,0.9127797081298874,2.0122993,2.5235398,-0.32660377
ZNF248,0.017773074108088784,0.9127797081298874,3.8348436,4.2466755,-0.14716613
DOCK10,0.017773074108088784,0.9127797081298874,1.7629101,2.190278,-0.31315488
ITM2B,0.017773074108088784,0.9127797081298874,4.164822,4.458321,-0.09824562
CRYAB,0.017773074108088784,0.9127797081298874,5.786165,6.2322454,-0.107144594
WAC-AS1,0.017773074108088784,0.9127797081298874,3.23738,3.0523484,0.084907174
EEA1,0.017773074108088784,0.9127797081298874,5.0110927,4.9525027,0.016967297
IQSEC3,0.017773074108088784,0.9127797081298874,0.13269402,0.5922853,-2.1581805
CARD16,0.017773074108088784,0.9127797081298874,0.70691955,1.4150707,-1.001255
LINC02552,0.017773074108088784,0.9127797081298874,4.2769837,5.3166637,-0.3139274
COQ3,0.017773074108088784,0.9127797081298874,2.6339955,3.0585995,-0.21561825
NR3C1,0.017773074108088784,0.9127797081298874,4.9415975,4.795946,0.04316187
DCAF15,0.018302583042623773,0.9053027653337145,2.5043094,2.0311904,0.3020873
ENSG00000260441,0.018302583042623773,0.9053027653337145,0.8235671,1.2344925,-0.58395934
MT-ATP8,0.018302583042623773,0.9053027653337145,0.5366075,0.14244741,1.9134305
RCAN3,0.018302583042623773,0.9053027653337145,1.9702759,1.4799719,0.4128276
ENSG00000249225,0.018302583042623773,0.9053027653337145,0.043782,0.30796665,-2.8143363
NUP58,0.018845851691613482,0.9016871518972571,3.6714094,4.011524,-0.12781656
CLPP,0.018845851691613482,0.9016871518972571,1.7816837,1.4537337,0.29347807
ENSG00000251361,0.018845851691613482,0.9016871518972571,0.13587321,0.4616375,-1.7644918
ENSG00000267707,0.018845851691613482,0.9016871518972571,0.09925492,0.3018925,-1.6048148
WBP11,0.018845851691613482,0.9016871518972571,2.6319795,3.0501373,-0.21272588
LINC02141,0.018845851691613482,0.9016871518972571,1.9134881,2.5322886,-0.4042366
HPR,0.018845851691613482,0.9016871518972571,3.2245965,4.0089803,-0.31411648
RNF2,0.018845851691613482,0.9016871518972571,2.472317,2.3350282,0.082423806
ENSG00000272162,0.018845851691613482,0.9016871518972571,0.8246711,1.3803434,-0.74313575
FRMD4B,0.018845851691613482,0.9016871518972571,4.109416,3.6177392,0.18384492
HSPG2,0.018845851691613482,0.9016871518972571,5.2862873,4.809883,0.13625288
MEGF6,0.018845851691613482,0.9016871518972571,0.6622478,1.2199023,-0.8813215
INPPL1,0.018845851691613482,0.9016871518972571,2.584927,2.1995919,0.23288763
RPN2,0.018845851691613482,0.9016871518972571,3.3183122,3.1109598,0.09308982
LINC00106,0.018845851691613482,0.9016871518972571,2.6859283,2.349532,0.1930474
SESN2,0.018845851691613482,0.9016871518972571,2.0856013,1.4319968,0.54243475
TERF2,0.018845851691613482,0.9016871518972571,3.1280203,3.4632251,-0.1468662
MT-ND3,0.018845851691613482,0.9016871518972571,4.1461034,3.6603563,0.1797719
TM4SF20,0.018845851691613482,0.9016871518972571,0.21301757,0.5420273,-1.347389
RNASEH2B-AS1,0.018845851691613482,0.9016871518972571,1.508252,1.9170206,-0.3459881
SYNPO2L,0.018845851691613482,0.9016871518972571,3.511932,3.3112462,0.084890604
PYGB,0.018845851691613482,0.9016871518972571,4.786777,4.5617085,0.06948042
TRMT9B,0.018845851691613482,0.9016871518972571,3.316467,3.7216544,-0.16629684
SCTR-AS1,0.018845851691613482,0.9016871518972571,0.495615,0.06779882,2.8698695
LINC00574,0.018845851691613482,0.9016871518972571,0.12757094,0.39314866,-1.6237676
CNTNAP2,0.018845851691613482,0.9016871518972571,3.5648355,3.8873167,-0.124939084
CFAP44-AS1,0.018845851691613482,0.9016871518972571,1.2344837,1.8153019,-0.55630136
ENSG00000228852,0.018845851691613482,0.9016871518972571,2.453581,2.9924977,-0.286461
SERPINB8,0.019974838977740834,0.9071545874782846,1.2883494,1.7970831,-0.480133
TRPM7,0.019974838977740834,0.9071545874782846,5.735298,6.0298157,-0.0722456
BASP1,0.019974838977740834,0.9071545874782846,1.767474,2.1448066,-0.27915835
RPL13,0.019974838977740834,0.9071545874782846,3.71132,4.161235,-0.16507936
MEPCE,0.019974838977740834,0.9071545874782846,0.83945626,1.3057563,-0.63735795
LINC01342,0.019974838977740834,0.9071545874782846,0.080695435,0.32120806,-1.9929358
PFKP,0.019974838977740834,0.9071545874782846,3.6636264,3.4376836,0.09183562
LINC01603,0.019974838977740834,0.9071545874782846,0.11751187,0.54107136,-2.203003
LINC02718,0.019974838977740834,0.9071545874782846,0.9406995,1.537104,-0.7084083
RANBP3,0.019974838977740834,0.9071545874782846,2.7779841,2.5978613,0.0967139
BAD,0.019974838977740834,0.9071545874782846,1.7429267,1.4095826,0.30624372
CAMTA2,0.019974838977740834,0.9071545874782846,2.2214918,1.86523,0.2521752
DHCR7,0.019974838977740834,0.9071545874782846,1.0145112,1.6843637,-0.7314184
ENSG00000272696,0.019974838977740834,0.9071545874782846,0.2929154,0.6101494,-1.0586759
DENND10,0.019974838977740834,0.9071545874782846,3.6242127,4.019474,-0.14933908
APP-DT,0.019974838977740834,0.9071545874782846,1.1737224,1.7463473,-0.5732489
CR1L,0.019974838977740834,0.9071545874782846,1.7084289,2.1712258,-0.34583938
MLKL,0.019974838977740834,0.9071545874782846,1.1702275,1.6775892,-0.51960003
ANTXR1,0.019974838977740834,0.9071545874782846,2.3419728,1.8210944,0.36291844
DOK3,0.019974838977740834,0.9071545874782846,0.345596,0.8062748,-1.2221828
NFAT5,0.019974838977740834,0.9071545874782846,5.4905734,5.451615,0.010273218
RASL11B,0.019974838977740834,0.9071545874782846,1.1161292,0.48059702,1.2156025
CLNK,0.019974838977740834,0.9071545874782846,2.1933212,2.8422744,-0.37392855
PEX10,0.019974838977740834,0.9071545874782846,2.4577448,1.9572437,0.32851166
SUSD1,0.019974838977740834,0.9071545874782846,2.8695667,2.088402,0.45843327
ANTXR2,0.019974838977740834,0.9071545874782846,4.2968383,4.7316265,-0.13906074
ENSG00000251438,0.02056115348562032,0.9081521003401708,0.42543948,0.9412494,-1.1456212
LINC02240,0.02056115348562032,0.9081521003401708,2.8692822,2.2277687,0.36509025
TNKS1BP1,0.02056115348562032,0.9081521003401708,0.85491604,0.45872572,0.89814943
ENSG00000255321,0.02056115348562032,0.9081521003401708,1.3246346,1.7679851,-0.41651148
RYK,0.021162419450592655,0.9089296809580169,4.329161,4.185077,0.04883337
INTS15,0.021162419450592655,0.9089296809580169,1.8415285,1.4713964,0.32371753
ZMPSTE24-DT,0.021162419450592655,0.9089296809580169,2.009009,2.6179502,-0.3819536
RNF128,0.021162419450592655,0.9089296809580169,1.6180241,2.1493568,-0.40967172
RHOXF1,0.021162419450592655,0.9089296809580169,0.086659946,0.28830034,-1.7341238
NDUFS5,0.021162419450592655,0.9089296809580169,3.317183,3.6958716,-0.15595603
ST6GAL1,0.021162419450592655,0.9089296809580169,4.7735505,4.3993936,0.117758036
SEC22A,0.021162419450592655,0.9089296809580169,3.8712807,4.20061,-0.11778808
TNRC18,0.021162419450592655,0.9089296809580169,4.1327186,3.7891595,0.12521327
CMIP,0.021162419450592655,0.9089296809580169,3.0268934,2.6447387,0.19471264
SLC52A1,0.021162419450592655,0.9089296809580169,1.0924045,1.5258943,-0.4821475
ENSG00000254035,0.021162419450592655,0.9089296809580169,1.0285758,1.5476744,-0.58945346
ENSG00000261070,0.021162419450592655,0.9089296809580169,0.5978749,1.2012571,-1.0066282
PREB,0.021162419450592655,0.9089296809580169,2.0273223,2.4761379,-0.28851604
FITM1,0.021162419450592655,0.9089296809580169,2.1224005,2.663753,-0.32776332
ADAM19,0.021162419450592655,0.9089296809580169,4.348057,3.8617482,0.17111659
KCTD10,0.021162419450592655,0.9089296809580169,2.6226072,2.3975925,0.12941527
SLC22A10,0.021162419450592655,0.9089296809580169,1.2397316,1.8131843,-0.54849744
ENSG00000259200,0.021162419450592655,0.9089296809580169,1.2430211,1.6998951,-0.45159462
ENSG00000268584,0.021162419450592655,0.9089296809580169,0.9272729,0.39915398,1.2160466
MYOCD,0.021162419450592655,0.9089296809580169,5.754783,5.5268087,0.05831504
PRKAB1,0.021162419450592655,0.9089296809580169,1.7351263,1.4166033,0.29260463
CHD7,0.021162419450592655,0.9089296809580169,4.451217,4.2753134,0.05816984
CIMIP6,0.021162419450592655,0.9089296809580169,0.34589383,0.83267623,-1.2674239
EFS,0.021162419450592655,0.9089296809580169,0.8479874,0.3524205,1.2667425
KRT10-AS1,0.021162419450592655,0.9089296809580169,1.490242,1.9711998,-0.40352708
TIMM10,0.021162419450592655,0.9089296809580169,0.9766162,1.557806,-0.67365134
ARRB1,0.021778945255492708,0.9103033429906199,2.3278573,1.6570896,0.49035078
ENSG00000245482,0.021778945255492708,0.9103033429906199,1.1563609,1.5242729,-0.3985293
CRYBB1,0.021778945255492708,0.9103033429906199,0.24881172,0.62489915,-1.3285655
TCF7L1,0.021778945255492708,0.9103033429906199,2.7346358,2.136485,0.35610938
